hostname,acl-name,acl-type,seq number,action,protocol,source,destination,ports
uk-brs-es02,solarwinds-new,Standard,10,permit,,10.112.12.126,,,
uk-brs-es02,solarwinds-new,Standard,20,permit,,10.112.12.125,,,
uk-brs-es02,solarwinds-new,Standard,30,permit,,10.120.163.143,,,
uk-brs-es02,solarwinds-new,Standard,40,permit,,10.120.163.142,,,
uk-brs-es02,solarwinds-new,Standard,50,permit,,10.120.163.123,,,
uk-brs-es02,solarwinds-new,Standard,60,permit,,10.120.163.122,,,
uk-brs-es02,solarwinds-new,Standard,70,permit,,10.112.12.144,,,
uk-brs-es02,solarwinds-new,Standard,80,permit,,10.112.12.142,,,
uk-brs-es02,solarwinds-new,Standard,90,permit,,10.112.12.143,,,
uk-brs-es02,solarwinds-new,Standard,100,deny,,any log,,,
uk-brs-es02,edge-protect-acl-brs,Extended,10,deny,ip,71.6.128.0 0.0.63.255,any,
uk-brs-es02,edge-protect-acl-brs,Extended,20,permit,eigrp,any,any,
uk-brs-es02,edge-protect-acl-brs,Extended,30,permit,ip,host 212.142.66.129,any,
uk-brs-es02,edge-protect-acl-brs,Extended,40,permit,ip,host 141.138.129.40,any,
uk-brs-es02,edge-protect-acl-brs,Extended,70,permit,ip,host 141.138.134.1,any,
uk-brs-es02,edge-protect-acl-brs,Extended,80,permit,ip,host 81.149.239.118,any,
uk-brs-es02,edge-protect-acl-brs,Extended,90,permit,ip,host 195.244.198.114,any,
uk-brs-es02,edge-protect-acl-brs,Extended,100,permit,ip,host 195.244.210.64,any,
uk-brs-es02,edge-protect-acl-brs,Extended,130,permit,ip,host 141.138.128.104,any,
uk-brs-es02,edge-protect-acl-brs,Extended,140,permit,ip,host 92.247.8.98,any,
uk-brs-es02,edge-protect-acl-brs,Extended,150,permit,ip,host 95.154.227.13,any,
uk-brs-es02,edge-protect-acl-brs,Extended,151,permit,ip,host 109.234.202.159,any,
uk-brs-es02,edge-protect-acl-brs,Extended,152,permit,ip,host 52.56.142.152,any,
uk-brs-es02,edge-protect-acl-brs,Extended,155,permit,ip,host 62.172.215.182,any,
uk-brs-es02,edge-protect-acl-brs,Extended,160,permit,ip,host 95.154.227.64,any,
uk-brs-es02,edge-protect-acl-brs,Extended,165,permit,ip,any,host 141.138.130.145,
uk-brs-es02,edge-protect-acl-brs,Extended,170,permit,ip,host 95.154.227.72,any,
uk-brs-es02,edge-protect-acl-brs,Extended,180,permit,ip,95.154.227.72 0.0.0.7,any,
uk-brs-es02,edge-protect-acl-brs,Extended,190,permit,ip,host 95.154.227.84,any,
uk-brs-es02,edge-protect-acl-brs,Extended,200,permit,ip,host 95.154.227.91,any,
uk-brs-es02,edge-protect-acl-brs,Extended,210,permit,ip,host 95.154.227.94,any,
uk-brs-es02,edge-protect-acl-brs,Extended,220,permit,ip,host 92.52.99.114,host 141.138.131.1,
uk-brs-es02,edge-protect-acl-brs,Extended,230,permit,ip,host 199.91.137.12,any,
uk-brs-es02,edge-protect-acl-brs,Extended,240,permit,ip,host 155.136.20.201,any,
uk-brs-es02,edge-protect-acl-brs,Extended,250,permit,ip,any,host 155.136.20.201,
uk-brs-es02,edge-protect-acl-brs,Extended,260,permit,ip,host 207.45.119.254,any,
uk-brs-es02,edge-protect-acl-brs,Extended,270,permit,ip,host 207.45.120.28,any,
uk-brs-es02,edge-protect-acl-brs,Extended,280,permit,ip,host 37.98.232.12,any,
uk-brs-es02,edge-protect-acl-brs,Extended,290,permit,ip,host 95.154.227.95,any,
uk-brs-es02,edge-protect-acl-brs,Extended,300,permit,ip,94.174.178.208 0.0.0.7,any,
uk-brs-es02,edge-protect-acl-brs,Extended,310,permit,tcp,any,8.131.0 0.0.0.255,
uk-brs-es02,edge-protect-acl-brs,Extended,320,permit,tcp,any,8.131.0 0.0.0.255,22
uk-brs-es02,edge-protect-acl-brs,Extended,330,permit,tcp,any,8.131.0 0.0.0.255,www
uk-brs-es02,edge-protect-acl-brs,Extended,340,permit,tcp,any,8.131.0 0.0.0.255,443
uk-brs-es02,edge-protect-acl-brs,Extended,350,permit,tcp,any,8.131.0 0.0.0.255,444
uk-brs-es02,edge-protect-acl-brs,Extended,360,permit,tcp,any,8.131.0 0.0.0.255,8080
uk-brs-es02,edge-protect-acl-brs,Extended,370,permit,tcp,any,8.131.0 0.0.0.255,8888
uk-brs-es02,edge-protect-acl-brs,Extended,380,permit,tcp,any,8.131.0 0.0.0.255,9291
uk-brs-es02,edge-protect-acl-brs,Extended,390,permit,tcp,any,8.131.0 0.0.0.255,61616
uk-brs-es02,edge-protect-acl-brs,Extended,400,permit,tcp,any,8.131.0 0.0.0.255,
uk-brs-es02,edge-protect-acl-brs,Extended,410,permit,udp,any,8.131.0 0.0.0.255,domain
uk-brs-es02,edge-protect-acl-brs,Extended,420,permit,ip,host 94.156.185.44,any,
uk-brs-es02,edge-protect-acl-brs,Extended,430,permit,ip,host 87.121.79.4,any,
uk-brs-es02,edge-protect-acl-brs,Extended,440,permit,ip,host 141.138.131.142,any,
uk-brs-es02,edge-protect-acl-brs,Extended,450,permit,icmp,any,8.131.0 0.0.0.255,
uk-brs-es02,edge-protect-acl-brs,Extended,460,permit,icmp,any,8.131.0 0.0.0.255,
uk-brs-es02,edge-protect-acl-brs,Extended,470,permit,icmp,any,8.131.0 0.0.0.255,
uk-brs-es02,edge-protect-acl-brs,Extended,480,permit,icmp,any,8.131.0 0.0.0.255,
uk-brs-es02,edge-protect-acl-brs,Extended,490,deny,ip,any,8.131.0 0.0.0.255,
uk-brs-es02,edge-protect-acl-brs,Extended,500,deny,udp,any,8.131.0 0.0.0.255,
uk-brs-es02,edge-protect-acl-brs,Extended,510,permit,ip,host 109.238.64.94,host 141.138.135.168,
uk-brs-es02,edge-protect-acl-brs,Extended,520,permit,ip,host 109.238.64.94,host 141.138.135.186,
uk-brs-es02,edge-protect-acl-brs,Extended,530,permit,ip,host 80.94.22.241,8.135.48 0.0.0.7,
uk-brs-es02,edge-protect-acl-brs,Extended,540,permit,ip,host 213.155.178.165,8.135.48 0.0.0.7,
uk-brs-es02,edge-protect-acl-brs,Extended,550,permit,ip,host 217.153.136.10,8.135.48 0.0.0.7,
uk-brs-es02,edge-protect-acl-brs,Extended,560,permit,tcp,any,8.135.0 0.0.0.255,
uk-brs-es02,edge-protect-acl-brs,Extended,570,permit,tcp,any,8.135.0 0.0.0.255,www
uk-brs-es02,edge-protect-acl-brs,Extended,580,permit,tcp,any,8.135.0 0.0.0.255,443
uk-brs-es02,edge-protect-acl-brs,Extended,590,permit,tcp,any,8.135.0 0.0.0.255,843
uk-brs-es02,edge-protect-acl-brs,Extended,600,permit,tcp,any,8.135.0 0.0.0.255,2156
uk-brs-es02,edge-protect-acl-brs,Extended,610,permit,tcp,any,8.135.0 0.0.0.255,8192
uk-brs-es02,edge-protect-acl-brs,Extended,620,permit,tcp,any,8.135.0 0.0.0.255,
uk-brs-es02,edge-protect-acl-brs,Extended,630,permit,tcp,any,8.135.0 0.0.0.255,9382
uk-brs-es02,edge-protect-acl-brs,Extended,640,permit,tcp,any,8.135.0 0.0.0.255,
uk-brs-es02,edge-protect-acl-brs,Extended,650,permit,tcp,any,8.135.0 0.0.0.255,10168
uk-brs-es02,edge-protect-acl-brs,Extended,660,permit,tcp,any,8.135.0 0.0.0.255,10180
uk-brs-es02,edge-protect-acl-brs,Extended,670,permit,tcp,any,8.135.0 0.0.0.255,
uk-brs-es02,edge-protect-acl-brs,Extended,680,permit,tcp,any,8.135.0 0.0.0.255,10187
uk-brs-es02,edge-protect-acl-brs,Extended,690,permit,tcp,any,8.135.0 0.0.0.255,
uk-brs-es02,edge-protect-acl-brs,Extended,700,permit,tcp,any,8.135.0 0.0.0.255,10278
uk-brs-es02,edge-protect-acl-brs,Extended,710,permit,tcp,any,8.135.0 0.0.0.255,
uk-brs-es02,edge-protect-acl-brs,Extended,720,permit,tcp,any,8.135.0 0.0.0.255,61321
uk-brs-es02,edge-protect-acl-brs,Extended,730,permit,tcp,any,8.135.0 0.0.0.255,
uk-brs-es02,edge-protect-acl-brs,Extended,740,permit,udp,any,8.135.0 0.0.0.255,domain
uk-brs-es02,edge-protect-acl-brs,Extended,750,permit,icmp,any,8.128.0 0.0.7.255,
uk-brs-es02,edge-protect-acl-brs,Extended,760,permit,icmp,any,8.128.0 0.0.7.255,
uk-brs-es02,edge-protect-acl-brs,Extended,770,permit,icmp,any,8.128.0 0.0.7.255,
